PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1630245,00,0,95,58,2641.0,358,693,0.516594,90,247,0.364372,67,93,0.72043,35,241,276,310,74,38,138,231,873
201609,00,0,906,530,25058.0,4521,9825,0.460152,1120,3087,0.362811,2191,2859,0.766351,635,2130,2765,4315,868,166,2025,2078,12353
203083,00,0,731,630,21467.0,4229,7838,0.53955,15,116,0.12931,1560,3286,0.474741,3292,6338,9630,1014,983,1060,1429,2276,10033
1630537,00,0,64,44,1717.0,296,692,0.427745,107,293,0.365187,101,124,0.814516,45,200,245,123,57,14,98,111,800
1630561,00,0,35,7,442.0,55,143,0.384615,9,41,0.219512,20,25,0.8,34,45,79,26,18,8,18,55,139
201142,00,0,960,957,35277.0,8930,17978,0.496718,1803,4710,0.382802,6478,7321,0.884851,667,6117,6784,4145,1035,1075,3033,1855,26141
1630162,00,0,164,147,5506.0,1217,2813,0.432634,440,1275,0.345098,496,641,0.77379,131,663,794,563,212,88,410,349,3370
1629035,00,0,72,1,705.0,98,269,0.364312,46,155,0.296774,25,33,0.757575,11,68,79,52,21,5,27,63,267
1630556,00,0,59,23,1025.0,113,279,0.405017,50,143,0.34965,17,21,0.809523,46,131,177,33,31,25,43,86,293
1629604,00,0,88,28,1367.0,146,374,0.390374,44,160,0.275,71,99,0.717171,77,182,259,97,41,22,61,143,407
201961,00,0,770,206,16101.0,2233,5441,0.410402,1214,3175,0.382362,510,605,0.842975,238,1405,1643,852,412,66,508,884,6190
203954,00,0,340,340,10665.0,2925,5960,0.490771,402,1200,0.335,2670,3292,0.811057,782,3071,3853,1135,295,563,1162,1049,8922
202324,00,0,790,503,19202.0,3420,6407,0.533791,38,192,0.197916,1476,2225,0.66337,1933,3675,5608,851,577,939,995,1976,8354
1628981,00,0,122,16,1145.0,165,309,0.53398,6,41,0.146341,61,101,0.60396,108,239,347,75,24,34,79,160,397
1627827,00,0,413,301,11397.0,1251,2814,0.444562,595,1656,0.359299,308,428,0.719626,604,1265,1869,572,337,179,356,889,3405
1630238,00,0,18,0,74.0,9,22,0.40909,6,12,0.5,0,0,0.0,2,18,20,5,0,0,2,7,24
1630201,00,0,103,20,1624.0,227,589,0.385398,100,291,0.343642,70,91,0.76923,22,175,197,223,64,12,64,134,624
1627854,00,0,416,167,8422.0,1342,3075,0.436422,711,1731,0.410745,328,399,0.822055,68,640,708,515,163,12,289,579,3723
1630235,00,0,96,6,1099.0,109,230,0.473913,10,53,0.188679,57,67,0.850746,34,111,145,158,39,10,69,66,285
203095,00,0,658,504,18736.0,3343,7526,0.444193,1310,3444,0.380371,1316,1648,0.798543,270,1528,1798,1698,579,101,1054,1582,9312
1628368,00,0,339,325,10875.0,2428,5216,0.46549,399,1230,0.32439,1319,1808,0.729535,178,1044,1222,2108,452,148,945,901,6574
1628982,00,0,32,0,290.0,35,103,0.339805,9,43,0.209302,8,15,0.533333,10,18,28,5,11,2,9,25,87
1628365,00,0,131,86,3251.0,593,1317,0.450265,48,183,0.262295,189,267,0.707865,87,338,425,623,147,27,247,256,1423
1629117,00,0,93,8,1059.0,133,271,0.490774,30,90,0.333333,66,99,0.666666,93,162,255,45,34,34,59,170,362
1629655,00,0,189,71,3093.0,574,826,0.694915,0,1,0.0,231,352,0.65625,326,489,815,126,75,247,155,399,1379
201568,00,0,728,563,21779.0,3454,8076,0.427686,1426,3732,0.3821,2993,3413,0.876941,501,3009,3510,1414,537,262,885,1305,11327
1629636,00,0,195,191,6549.0,1292,2924,0.44186,425,1117,0.380483,459,526,0.872623,93,401,494,1252,214,20,613,349,3468
1630586,00,0,41,3,519.0,46,91,0.505494,12,29,0.413793,18,28,0.642857,58,116,174,38,26,24,23,63,122
1630568,00,0,33,5,390.0,66,147,0.448979,16,49,0.32653,38,61,0.62295,58,42,100,20,9,6,18,55,186
200752,00,0,1076,779,33934.0,6582,14542,0.452619,1162,3333,0.348634,3077,3855,0.798184,1420,4741,6161,2233,1217,786,2218,2472,17403
202331,00,0,753,705,25290.0,5246,12031,0.43604,1897,4966,0.381997,3018,3559,0.847991,652,4179,4831,2710,1293,331,2046,1999,15407
201959,00,0,906,447,22043.0,3363,6496,0.517703,45,177,0.254237,1350,1891,0.713907,2044,3449,5493,884,506,929,991,2267,8121
1630581,00,0,71,71,2219.0,391,908,0.430616,70,266,0.263157,74,106,0.698113,125,419,544,443,58,28,231,126,926
1628983,00,0,262,253,8404.0,1791,3752,0.477345,318,913,0.348302,1111,1353,0.821138,178,1002,1180,1157,305,185,591,550,5011
1630264,00,0,86,8,894.0,116,210,0.55238,23,60,0.383333,64,79,0.810126,61,106,167,48,19,19,30,110,319
203497,00,0,629,537,18877.0,2885,4423,0.652272,0,13,0.0,2065,3224,0.640508,2094,5253,7347,824,425,1382,1035,1634,7835
1629164,00,0,133,11,1609.0,230,590,0.38983,79,251,0.314741,89,122,0.729508,34,177,211,251,54,5,104,130,628
203932,00,0,544,455,15747.0,2706,5830,0.46415,605,1865,0.324396,1135,1625,0.698461,883,2538,3421,1354,399,351,813,1080,7152
201569,00,0,765,586,24745.0,4240,9896,0.428455,1777,4796,0.370517,2215,2730,0.811355,302,1543,1845,2166,653,265,1503,1434,12472
1628984,00,0,259,163,7011.0,1027,2749,0.37359,656,1819,0.360637,489,594,0.823232,113,515,628,1244,214,40,410,349,3199
203924,00,0,574,289,15146.0,2312,5099,0.453422,631,1766,0.357304,1482,2043,0.725403,504,1768,2272,796,363,632,656,1303,6737
201980,00,0,819,709,20741.0,2524,5996,0.420947,1561,3908,0.399437,534,664,0.804216,498,2313,2811,1270,846,631,815,1437,7143
203110,00,0,704,554,20091.0,2248,5057,0.444532,579,1834,0.315703,1052,1479,0.711291,760,4105,4865,3870,973,724,1559,1987,6127
203210,00,0,505,165,10430.0,1488,3149,0.47253,394,1089,0.361799,578,736,0.785326,848,2011,2859,459,284,211,538,1323,3948
1630224,00,0,86,86,2791.0,548,1284,0.426791,210,604,0.347682,266,333,0.798798,44,264,308,249,59,23,194,138,1572
1629750,00,0,173,49,2779.0,336,631,0.532488,65,190,0.342105,155,203,0.763546,163,339,502,119,139,59,84,254,892
201145,00,0,1067,650,30783.0,4862,10830,0.448938,1094,3233,0.338385,2604,3234,0.805194,920,3623,4543,1644,725,542,1497,2304,13422
1630182,00,0,125,9,1847.0,212,417,0.508393,51,142,0.359154,69,105,0.657142,96,185,281,123,78,18,74,197,544
201933,00,0,731,678,23895.0,5364,10877,0.49315,518,1581,0.32764,3121,4482,0.69634,1446,4528,5974,3000,614,350,1714,1994,14367
1629656,00,0,56,11,950.0,112,278,0.402877,78,215,0.36279,16,23,0.695652,28,86,114,64,34,14,35,94,318
1629060,00,0,163,118,4560.0,827,1732,0.477482,137,383,0.357702,307,396,0.775252,164,679,843,234,109,32,176,296,2098
1630169,00,0,154,116,5080.0,858,1813,0.473248,333,820,0.406097,258,303,0.851485,115,455,570,1148,246,82,344,225,2307
1630181,00,0,132,15,2580.0,354,864,0.409722,107,312,0.342948,155,228,0.679824,60,341,401,271,78,27,157,182,970
203501,00,0,604,289,16265.0,2909,6938,0.419285,1288,3624,0.355408,1227,1506,0.814741,199,1488,1687,1131,379,86,640,1008,8333
201935,00,0,951,737,32947.0,6983,15794,0.442129,2613,7236,0.361111,7096,8251,0.860016,747,4610,5357,6487,1459,518,3565,2474,23675
203090,00,0,621,372,14019.0,1686,3554,0.474395,378,1182,0.319796,509,816,0.623774,658,1540,2198,572,583,399,521,1265,4259
1629607,00,0,16,0,67.0,15,34,0.441176,5,15,0.333333,7,8,0.875,2,2,4,15,4,1,5,6,42
1626149,00,0,476,34,10090.0,2414,3903,0.618498,9,77,0.116883,1164,1753,0.664004,883,1601,2484,651,256,387,526,1005,6001
203914,00,0,472,375,13577.0,2067,4614,0.447984,711,1959,0.36294,724,890,0.813483,286,886,1172,974,550,101,561,847,5569
203925,00,0,433,261,11067.0,1725,3607,0.478236,906,2090,0.433492,364,469,0.776119,248,1150,1398,713,212,85,488,894,4720
202699,00,0,771,651,24227.0,4823,10137,0.475781,1035,2821,0.366891,1929,2330,0.827896,774,3999,4773,1781,582,405,1100,1563,12610
1628404,00,0,316,138,8788.0,1098,2431,0.451665,439,1268,0.346214,474,643,0.737169,290,1580,1870,698,301,107,378,733,3109
1628392,00,0,185,11,2712.0,442,748,0.590909,22,65,0.338461,184,265,0.694339,292,500,792,264,101,162,175,423,1090
2617,00,0,874,500,21660.0,2660,5436,0.48933,6,62,0.096774,1236,1636,0.755501,1611,4171,5782,733,423,251,809,2059,6562
1630573,00,0,46,0,497.0,75,150,0.5,62,132,0.469696,7,9,0.777777,12,67,79,23,5,6,7,40,219
1629637,00,0,202,45,3503.0,597,951,0.62776,27,82,0.329268,364,505,0.720792,307,538,845,139,87,149,149,423,1585
1630165,00,0,114,67,2835.0,308,840,0.366666,82,297,0.276094,87,110,0.790909,53,285,338,512,128,55,232,304,785
202330,00,0,745,582,23186.0,4027,8887,0.453133,1038,2794,0.37151,2541,3081,0.824732,565,2784,3349,2624,733,299,1460,1293,11633
1627823,00,0,309,68,4863.0,564,1310,0.430534,256,734,0.348773,258,381,0.677165,253,805,1058,201,125,67,160,338,1642
1626195,00,0,313,46,4743.0,895,1679,0.533055,34,113,0.300884,464,660,0.70303,660,1162,1822,332,130,121,314,514,2288
1629639,00,0,188,46,5716.0,1163,2652,0.438536,429,1126,0.380994,405,475,0.852631,80,826,906,617,121,41,393,265,3160
1627741,00,0,487,316,14272.0,2828,6585,0.42946,1487,3750,0.396533,648,748,0.86631,368,1724,2092,1233,404,144,864,1029,7791
1629312,00,0,36,2,417.0,34,105,0.323809,15,57,0.263157,6,17,0.352941,20,56,76,14,11,5,14,24,89
201588,00,0,888,483,24072.0,3331,7307,0.455864,1045,2756,0.379172,1708,2122,0.804901,524,2159,2683,2745,788,230,1071,1731,9415
1630792,00,0,22,0,213.0,24,52,0.461538,13,36,0.361111,11,14,0.785714,11,25,36,8,7,3,3,24,72
1630207,00,0,23,0,96.0,15,43,0.348837,4,19,0.210526,7,10,0.7,1,8,9,8,7,2,6,8,41
1628988,00,0,264,57,4799.0,692,1679,0.41215,248,659,0.376327,250,299,0.83612,74,388,462,616,177,54,276,412,1882
201950,00,0,854,774,28292.0,5459,11872,0.459821,1199,3310,0.362235,1731,2225,0.777977,778,2656,3434,5484,1291,437,2325,1898,13848
203200,00,0,593,285,14431.0,1778,4470,0.397762,999,2746,0.363801,536,654,0.819571,222,1494,1716,876,563,260,517,983,5091
1626158,00,0,386,160,8034.0,1504,2481,0.606207,44,169,0.260355,590,792,0.744949,700,1491,2191,403,222,397,352,1046,3642
203918,00,0,448,253,10978.0,1688,4023,0.419587,647,1770,0.365536,633,753,0.840637,158,1002,1160,736,301,80,426,855,4656
201143,00,0,967,957,31128.0,5499,10674,0.515177,646,1768,0.365384,1535,2023,0.758774,1955,5924,7879,3189,769,1143,1451,2154,13179
1629659,00,0,153,24,3267.0,525,1214,0.432454,107,389,0.275064,228,292,0.780821,75,349,424,396,148,60,221,317,1385
1627863,00,0,222,100,5285.0,622,1452,0.428374,328,900,0.364444,260,341,0.762463,135,627,762,278,142,89,179,377,1832
2730,00,0,1242,1078,39456.0,7051,12016,0.5868,22,103,0.213592,5361,9455,0.567001,4151,10476,14627,1676,1081,2228,3302,3912,19485
1630210,00,0,68,1,381.0,79,207,0.381642,46,135,0.34074,27,32,0.84375,3,30,33,25,13,1,25,40,231
1628989,00,0,292,234,8702.0,1286,2960,0.434459,625,1615,0.386996,215,278,0.773381,171,844,1015,932,271,105,395,688,3412
1630190,00,0,54,4,498.0,57,174,0.327586,33,118,0.279661,10,13,0.76923,7,60,67,28,15,9,23,40,157
1630624,00,0,2,0,8.0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,1,1,0
1629631,00,0,158,152,4880.0,759,1747,0.434459,239,671,0.356184,367,465,0.789247,101,552,653,244,106,54,227,455,2124
1630538,00,0,82,4,1590.0,293,731,0.40082,168,442,0.38009,139,163,0.85276,17,198,215,238,49,24,109,177,893
201586,00,0,917,697,25101.0,4572,8906,0.513361,614,1705,0.360117,1264,1669,0.757339,1891,4618,6509,749,371,1758,1184,2477,11022
2738,00,0,1223,784,39393.0,5021,10855,0.462551,1080,3269,0.330376,2829,3991,0.708844,1115,4915,6030,5128,1761,630,2231,2169,13951
204060,00,0,590,313,15157.0,1805,4016,0.449452,1071,2622,0.408466,413,538,0.767657,189,1725,1914,2213,544,90,927,1099,5094
1627742,00,0,383,344,12560.0,2578,5587,0.461428,522,1431,0.364779,1446,1871,0.772848,285,1687,1972,1482,273,220,930,925,7124
202681,00,0,624,624,21275.0,5304,11286,0.469962,1408,3602,0.390893,2396,2713,0.883155,482,1915,2397,3560,829,253,1624,1429,14412
1628371,00,0,136,106,3512.0,473,1088,0.434742,134,406,0.330049,189,237,0.797468,173,568,741,146,145,206,151,274,1269
1628402,00,0,213,31,3868.0,656,1554,0.422136,247,742,0.332884,257,327,0.785932,81,309,390,221,84,16,169,311,1816
1630543,00,0,54,18,855.0,167,293,0.569965,5,19,0.263157,97,141,0.687943,88,147,235,29,36,74,58,138,436
1628367,00,0,291,92,6718.0,1222,2939,0.415787,263,901,0.291897,569,837,0.679808,250,909,1159,534,251,169,536,733,3276
202704,00,0,724,487,18612.0,3517,8289,0.424297,979,2837,0.345082,1419,1658,0.85585,372,1804,2176,3111,500,90,1371,1419,9432
1628991,00,0,209,200,5651.0,1166,2573,0.453167,350,1000,0.35,631,799,0.789737,273,807,1080,241,183,385,347,779,3313
2544,00,0,1378,1377,52564.0,13662,27082,0.504467,2165,6273,0.345129,7882,10735,0.734233,1619,8698,10317,10122,2151,1050,4835,2541,37371
1629660,00,0,121,5,2063.0,308,762,0.404199,146,421,0.346793,88,109,0.807339,37,187,224,291,66,15,106,175,850
1630198,00,0,111,2,1113.0,134,360,0.372222,103,283,0.363957,54,64,0.84375,14,98,112,67,31,8,35,92,425
1629661,00,0,191,44,4625.0,695,1578,0.44043,411,1049,0.391801,202,241,0.838174,129,557,686,268,139,55,121,300,2003
1630525,00,0,2,0,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1630552,00,0,42,0,386.0,58,117,0.495726,8,39,0.205128,15,22,0.681818,11,72,83,17,17,8,18,38,139
1629640,00,0,180,161,5267.0,996,2137,0.466073,290,761,0.381077,418,555,0.753153,200,820,1020,351,131,42,229,351,2700
1630553,00,0,43,12,803.0,112,317,0.353312,42,123,0.341463,43,57,0.754385,27,69,96,86,33,14,59,79,309
1626169,00,0,419,104,8408.0,963,2508,0.383971,322,1074,0.299813,384,509,0.75442,231,1078,1309,612,367,100,447,823,2632
203999,00,0,543,502,16532.0,4115,7559,0.544384,545,1585,0.343848,1948,2346,0.830349,1420,4191,5611,3422,649,386,1514,1513,10723
1627745,00,0,209,75,3112.0,448,680,0.658823,13,44,0.295454,235,335,0.701492,239,471,710,166,78,153,144,458,1144
1630529,00,0,93,84,2755.0,329,697,0.472022,68,208,0.326923,172,210,0.819047,117,235,352,198,146,71,115,290,898
1630539,00,0,32,0,142.0,21,34,0.617647,2,6,0.333333,8,16,0.5,8,21,29,6,3,9,8,15,52
1630222,00,0,36,1,385.0,59,138,0.427536,25,70,0.357142,52,79,0.658227,8,57,65,46,9,1,30,32,195
1630200,00,0,126,32,2017.0,293,633,0.462875,30,106,0.283018,135,162,0.833333,51,192,243,413,80,10,100,131,751
1626145,00,0,475,75,8849.0,1170,2687,0.435429,327,928,0.35237,341,421,0.809976,109,726,835,1779,456,35,346,389,3008
1627884,00,0,295,97,5732.0,707,1399,0.50536,137,464,0.295258,357,504,0.708333,374,626,1000,205,189,204,158,590,1908
201599,00,0,995,779,26434.0,3653,5422,0.673736,2,13,0.153846,1704,3586,0.475181,3025,7207,10232,947,540,1511,1352,2508,9012
202709,00,0,744,175,16384.0,2021,4559,0.443298,413,1198,0.344741,781,995,0.784924,373,1525,1898,2231,566,168,770,1215,5236
1628379,00,0,311,81,7271.0,1110,2460,0.451219,573,1342,0.426974,281,323,0.869969,81,807,888,611,155,44,292,455,3074
1630296,00,0,14,0,206.0,34,73,0.465753,6,21,0.285714,9,15,0.6,13,38,51,11,10,11,11,26,83
1630557,00,0,89,45,2124.0,272,592,0.459459,131,367,0.356948,66,77,0.857142,60,177,237,109,44,23,59,107,741
1628467,00,0,341,135,7762.0,847,1900,0.445789,418,1171,0.356959,270,340,0.794117,403,1214,1617,362,147,311,228,704,2382
1630233,00,0,78,2,566.0,83,191,0.434554,10,47,0.212765,89,118,0.754237,59,103,162,30,19,18,35,66,265
1628995,00,0,227,61,4209.0,598,1608,0.37189,255,748,0.340909,263,373,0.705093,120,537,657,177,86,65,191,358,1714
1629723,00,0,153,18,2567.0,287,561,0.511586,111,270,0.411111,63,92,0.684782,168,458,626,207,100,41,68,172,748
1627788,00,0,265,49,4904.0,717,1766,0.406002,381,1069,0.356407,253,329,0.768996,78,508,586,353,154,38,187,301,2068
1628436,00,0,163,35,2320.0,321,763,0.420707,146,449,0.325167,86,111,0.774774,108,326,434,160,53,136,66,178,874
1630249,00,0,38,8,711.0,72,174,0.413793,35,104,0.336538,19,22,0.863636,18,85,103,58,19,8,29,67,198
1629083,00,0,2,0,5.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
1630228,00,0,87,14,1441.0,269,544,0.494485,58,184,0.315217,147,210,0.7,67,210,277,78,37,30,96,176,743
1628398,00,0,361,231,11057.0,2158,4803,0.449302,680,2023,0.336134,725,1001,0.724275,396,1873,2269,822,202,192,696,752,5721
203897,00,0,493,406,15730.0,3493,7611,0.458941,1077,2799,0.38478,1718,2071,0.82955,232,1706,1938,1923,440,146,1305,1079,9781
1630237,00,0,39,5,661.0,76,175,0.434285,38,108,0.351851,18,21,0.857142,37,78,115,46,15,6,34,65,208
203087,00,0,573,136,11896.0,2127,4841,0.439372,601,1755,0.34245,950,1109,0.856627,303,1770,2073,904,417,218,466,924,5805
1629111,00,0,70,1,816.0,146,290,0.503448,32,115,0.27826,55,68,0.808823,88,112,200,57,15,26,43,89,379
1629641,00,0,108,13,1607.0,151,377,0.40053,41,144,0.284722,55,87,0.632183,73,134,207,55,43,33,46,120,398
1627774,00,0,243,49,3099.0,458,996,0.459839,131,437,0.299771,128,178,0.719101,102,315,417,127,99,71,122,254,1175
1627747,00,0,334,194,9275.0,1810,4171,0.433948,463,1384,0.334537,751,1016,0.739173,253,1035,1288,1335,354,109,637,682,4834
1627814,00,0,235,53,4927.0,675,1554,0.434362,303,821,0.369062,274,315,0.869841,113,707,820,336,168,22,172,379,1927
1630240,00,0,86,7,1388.0,169,388,0.435567,22,83,0.26506,117,160,0.73125,38,146,184,283,69,25,92,121,477
203458,00,0,575,235,10785.0,1684,3320,0.507228,110,334,0.329341,898,1315,0.682889,1078,2266,3344,489,224,550,675,1467,4376
202695,00,0,581,552,18137.0,4005,8125,0.492923,867,2266,0.382612,2258,2633,0.857576,700,3009,3709,1689,1016,368,938,995,11135
1630575,00,0,2,0,7.0,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,1,1,0,0,0,1
1630184,00,0,78,0,1246.0,189,483,0.391304,53,178,0.297752,53,63,0.841269,21,89,110,173,49,11,60,105,484
203081,00,0,722,722,26219.0,5809,13296,0.436898,2180,5863,0.371823,4001,4484,0.892283,435,2588,3023,4803,688,224,2037,1386,17799
1629642,00,0,158,30,2608.0,331,724,0.457182,109,336,0.324404,146,202,0.722772,128,393,521,117,51,66,86,222,917
1630587,00,0,39,10,784.0,79,187,0.422459,52,138,0.376811,27,34,0.794117,26,78,104,33,22,19,27,78,237
1626172,00,0,388,171,6495.0,790,1381,0.572049,10,58,0.172413,257,425,0.604705,726,1168,1894,563,187,217,226,832,1847
201572,00,0,887,847,26780.0,5556,11240,0.494306,698,2026,0.344521,2737,3439,0.79587,1806,3711,5517,1265,516,1585,1506,2346,14547
201577,00,0,953,604,20708.0,3450,6426,0.536881,53,180,0.294444,1291,1740,0.741954,2134,2491,4625,802,217,1036,1043,1827,8244
1629712,00,0,12,1,186.0,15,46,0.326086,11,31,0.354838,2,2,1.0,6,14,20,8,4,2,8,18,43
201567,00,0,828,660,25421.0,4761,10808,0.440507,1503,4024,0.373508,3449,4160,0.829086,2089,6692,8781,1959,530,345,1564,1648,14474
200768,00,0,1044,808,33379.0,4939,11650,0.423948,2022,5491,0.368238,3523,4326,0.814378,820,3757,4577,6599,1374,312,2472,2870,15423
1630994,00,0,4,0,44.0,5,19,0.263157,3,8,0.375,0,0,0.0,2,5,7,11,3,0,3,7,13
1627789,00,0,328,60,5254.0,648,1657,0.391068,320,956,0.334728,321,387,0.829457,124,532,656,293,132,42,232,605,1937
1626168,00,0,465,126,8451.0,1320,3000,0.44,415,1227,0.338223,555,753,0.737051,392,1606,1998,489,181,163,393,667,3610
1630177,00,0,134,56,2961.0,377,997,0.378134,159,489,0.325153,198,256,0.773437,48,336,384,378,100,26,225,213,1111
